player_id,first_name,last_name,name_x,last_season_x,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url_x,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,club_id,club_code,name_y,domestic_competition_id,total_market_value,squad_size,average_age,foreigners_number,foreigners_percentage,national_team_players,stadium_name,stadium_seats,net_transfer_record,coach_name,last_season_y,filename,url_y
851542,,Luan Brito,Luan Brito,2024,2462,luan-brito,Brazil,Rio de Janeiro,Brazil,2002-09-10 00:00:00,Centre-Forward,Attack,left,186.0,2026-11-30 00:00:00,MACAR SPORTS,https://img.a.transfermarkt.technology/portrait/header/851542-1681422421.jpg?lm=1,,,,https://www.transfermarkt.co.uk/luan-brito/profil/spieler/851542,BRA1,Fluminense Football Club,,,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
851595,,Jefté,Jefté,2025,1023,jefte,Brazil,Rio de Janeiro,Brazil,2003-12-21 00:00:00,Left-Back,Defender,left,183.0,2030-07-31 00:00:00,Promanager,https://img.a.transfermarkt.technology/portrait/header/851595-1716581601.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/jefte/profil/spieler/851595,BRA1,Sociedade Esportiva Palmeiras,4000000.0,4000000.0,1023,se-palmeiras-sao-paulo,Sociedade Esportiva Palmeiras,BRA1,,31,25.9,9,29.0,10,Nubank Parque,43713,+€31.54m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/se-palmeiras-sao-paulo/startseite/verein/1023
853529,,Paulo Baya,Paulo Baya,2024,2462,paulo-baya,Brazil,Marabá,Brazil,1999-07-26 00:00:00,Left Winger,Attack,right,186.0,2026-12-31 00:00:00,VTN IMAGE,https://img.a.transfermarkt.technology/portrait/header/853529-1706226602.jpg?lm=1,,,,https://www.transfermarkt.co.uk/paulo-baya/profil/spieler/853529,BRA1,Fluminense Football Club,,,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
856047,Mateo,Ponte,Mateo Ponte,2025,537,mateo-ponte,Uruguay,Montevideo,Uruguay,2003-05-24 00:00:00,Right-Back,Defender,right,183.0,2028-06-30 00:00:00,Equipo TMA,https://img.a.transfermarkt.technology/portrait/header/856047-1676634597.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/mateo-ponte/profil/spieler/856047,BRA1,S. A. F. Botafogo,2000000.0,2000000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
856085,John,Kennedy,John Kennedy,2025,2462,john-kennedy,Brazil,Itaúna,Brazil,2002-05-18 00:00:00,Centre-Forward,Attack,right,173.0,2027-12-31 00:00:00,Bertolucci Sports,https://img.a.transfermarkt.technology/portrait/header/856085-1754005857.jpg?lm=1,6.0,1.0,,https://www.transfermarkt.co.uk/john-kennedy/profil/spieler/856085,BRA1,Fluminense Football Club,9000000.0,9000000.0,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
859135,,Léo Naldi,Léo Naldi,2024,2125,leo-naldi,Brazil,Pindamonhangaba,Brazil,2001-08-18 00:00:00,Defensive Midfield,Midfield,right,177.0,2026-12-31 00:00:00,Elenko Sports Ltda.,https://img.a.transfermarkt.technology/portrait/header/859135-1661021238.jpg?lm=1,,,,https://www.transfermarkt.co.uk/leo-naldi/profil/spieler/859135,BRA1,Esporte Clube Vitória,,,2125,esporte-clube-vitoria,Esporte Clube Vitória,BRA1,,39,28.3,7,17.9,0,Estádio Manoel Barradas,30793,+€1.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-vitoria/startseite/verein/2125
861852,Damián,Bobadilla,Damián Bobadilla,2025,585,damian-bobadilla,Paraguay,Asunción,Paraguay,2001-07-11 00:00:00,Central Midfield,Midfield,right,180.0,2027-12-31 00:00:00,EagleEye,https://img.a.transfermarkt.technology/portrait/header/861852-1754006580.jpg?lm=1,23.0,1.0,,https://www.transfermarkt.co.uk/damian-bobadilla/profil/spieler/861852,BRA1,São Paulo Futebol Clube,6000000.0,6000000.0,585,fc-sao-paulo,São Paulo Futebol Clube,BRA1,,42,26.4,9,21.4,3,MorumBIS,72039,+€24.69m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-sao-paulo/startseite/verein/585
862574,,Mateus Carvalho,Mateus Carvalho,2025,978,mateus-carvalho,Brazil,Tucuruí,Brazil,2002-03-18 00:00:00,Defensive Midfield,Midfield,left,184.0,2027-12-31 00:00:00,RR Sports Agency,https://img.a.transfermarkt.technology/portrait/header/862574-1747961226.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mateus-carvalho/profil/spieler/862574,BRA1,Club de Regatas Vasco da Gama,1200000.0,1400000.0,978,vasco-da-gama-rio-de-janeiro,Club de Regatas Vasco da Gama,BRA1,,32,26.1,10,31.3,5,Estádio São Januário,24584,+€23.85m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vasco-da-gama-rio-de-janeiro/startseite/verein/978
863073,Lucas,Gazal,Lucas Gazal,2024,10870,lucas-gazal,Brazil,Diadema,Brazil,1999-08-06 00:00:00,Centre-Back,Defender,right,187.0,2028-12-31 00:00:00,B2F,https://img.a.transfermarkt.technology/portrait/header/863073-1663099130.jpg?lm=1,,,,https://www.transfermarkt.co.uk/lucas-gazal/profil/spieler/863073,BRA1,Fortaleza Esporte Clube,,,10870,fortaleza-esporte-clube,Fortaleza Esporte Clube,BRA1,,29,27.1,5,17.2,0,Estádio Governador Plácido Castelo,63904,+€6.25m,Juan Pablo Vojvoda,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/fortaleza-esporte-clube/startseite/verein/10870
863104,,Da Silva,Da Silva,2024,3876,da-silva,Brazil,Goiânia,Brazil,2001-02-07 00:00:00,Centre-Back,Defender,right,192.0,,Elenko Sports Ltda.,https://img.a.transfermarkt.technology/portrait/header/863104-1660595840.jpeg?lm=1,,,,https://www.transfermarkt.co.uk/da-silva/profil/spieler/863104,BRA1,Mirasol Futebol Clube,,,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876
866842,,Renzo,Renzo,2024,8718,renzo,Brazil,Rio de Janeiro,Brazil,2001-10-17 00:00:00,Centre-Back,Defender,left,186.0,,RCF SPORTS,https://img.a.transfermarkt.technology/portrait/header/866842-1660519396.jpg?lm=1,,,,https://www.transfermarkt.co.uk/renzo/profil/spieler/866842,BRA1,Sport Club do Recife,,,8718,sport-club-do-recife,Sport Club do Recife,BRA1,,29,27.1,1,3.4,0,Estádio Adelmar da Costa Carvalho,35000,+€2.95m,Mariano Soso,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/sport-club-do-recife/startseite/verein/8718
866884,,Pedro Martins,Pedro Martins,2024,8718,pedro-martins,Brazil,Recife,Brazil,2000-06-28 00:00:00,Defensive Midfield,Midfield,right,175.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/866884-1680057139.jpg?lm=1,,,,https://www.transfermarkt.co.uk/pedro-martins/profil/spieler/866884,BRA1,Sport Club do Recife,,,8718,sport-club-do-recife,Sport Club do Recife,BRA1,,29,27.1,1,3.4,0,Estádio Adelmar da Costa Carvalho,35000,+€2.95m,Mariano Soso,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/sport-club-do-recife/startseite/verein/8718
867006,,Dionísio,Dionísio,2024,2125,dionisio,Brazil,Itapetinga,Brazil,1994-04-17 00:00:00,Central Midfield,Midfield,right,172.0,2026-12-31 00:00:00,Footway Group,https://img.a.transfermarkt.technology/portrait/header/867006-1663010524.jpg?lm=1,,,,https://www.transfermarkt.co.uk/dionisio/profil/spieler/867006,BRA1,Esporte Clube Vitória,,,2125,esporte-clube-vitoria,Esporte Clube Vitória,BRA1,,39,28.3,7,17.9,0,Estádio Manoel Barradas,30793,+€1.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-vitoria/startseite/verein/2125
867461,,Rômulo,Rômulo,2024,1023,romulo,Brazil,Pirassununga,Brazil,2001-10-07 00:00:00,Attacking Midfield,Midfield,right,177.0,2026-12-31 00:00:00,RBC Talent Group ,https://img.a.transfermarkt.technology/portrait/header/867461-1748479663.jpg?lm=1,,,,https://www.transfermarkt.co.uk/romulo/profil/spieler/867461,BRA1,Sociedade Esportiva Palmeiras,,,1023,se-palmeiras-sao-paulo,Sociedade Esportiva Palmeiras,BRA1,,31,25.9,9,29.0,10,Nubank Parque,43713,+€31.54m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/se-palmeiras-sao-paulo/startseite/verein/1023
868891,,Adson,Adson,2025,978,adson,Brazil,Araguapaz,Brazil,2000-10-06 00:00:00,Right Winger,Attack,left,171.0,2027-12-31 00:00:00,FMS Gestao Esportiva,https://img.a.transfermarkt.technology/portrait/header/868891-1704213480.jpg?lm=1,,,,https://www.transfermarkt.co.uk/adson/profil/spieler/868891,BRA1,Club de Regatas Vasco da Gama,2500000.0,6000000.0,978,vasco-da-gama-rio-de-janeiro,Club de Regatas Vasco da Gama,BRA1,,32,26.1,10,31.3,5,Estádio São Januário,24584,+€23.85m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vasco-da-gama-rio-de-janeiro/startseite/verein/978
869437,,Anthoni,Anthoni,2025,6600,anthoni,Brazil,Canela,Brazil,2002-01-23 00:00:00,Goalkeeper,Goalkeeper,right,193.0,2029-12-31 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/869437-1664420869.jpg?lm=1,,,,https://www.transfermarkt.co.uk/anthoni/profil/spieler/869437,BRA1,Sport Club Internacional,3000000.0,4000000.0,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600
869477,,Rodrigo Santos,Rodrigo Santos,2024,10870,rodrigo-santos,Brazil,Vitória da Conquista,Brazil,2000-09-18 00:00:00,Defensive Midfield,Midfield,right,178.0,2028-12-31 00:00:00,FOR PLAYER,https://img.a.transfermarkt.technology/portrait/header/869477-1738230763.jpg?lm=1,,,,https://www.transfermarkt.co.uk/rodrigo-santos/profil/spieler/869477,BRA1,Fortaleza Esporte Clube,,,10870,fortaleza-esporte-clube,Fortaleza Esporte Clube,BRA1,,29,27.1,5,17.2,0,Estádio Governador Plácido Castelo,63904,+€6.25m,Juan Pablo Vojvoda,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/fortaleza-esporte-clube/startseite/verein/10870
870778,,Mateus Silva,Mateus Silva,2025,2125,mateus-silva,Brazil,Magé,Brazil,1998-10-07 00:00:00,Right-Back,Defender,right,175.0,2028-12-31 00:00:00,MACAR SPORTS,https://img.a.transfermarkt.technology/portrait/header/870778-1685711841.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mateus-silva/profil/spieler/870778,BRA1,Esporte Clube Vitória,800000.0,1000000.0,2125,esporte-clube-vitoria,Esporte Clube Vitória,BRA1,,39,28.3,7,17.9,0,Estádio Manoel Barradas,30793,+€1.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-vitoria/startseite/verein/2125
874223,,Gustavo Martins,Gustavo Martins,2025,210,gustavo-martins,Brazil,Niterói,Brazil,2002-08-11 00:00:00,Centre-Back,Defender,right,191.0,2027-12-31 00:00:00,Bertolucci Sports,https://img.a.transfermarkt.technology/portrait/header/874223-1727467725.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/gustavo-martins/profil/spieler/874223,BRA1,Grêmio Foot-Ball Porto Alegrense,4000000.0,4000000.0,210,gremio-porto-alegre,Grêmio Foot-Ball Porto Alegrense,BRA1,,34,26.5,11,32.4,3,Arena do Grêmio,60540,€-6.38m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/gremio-porto-alegre/startseite/verein/210
874844,Lucas,Villalba,Lucas Villalba,2025,537,lucas-villalba,Uruguay,Montevideo,Uruguay,2001-05-11 00:00:00,Right Winger,Attack,right,182.0,2029-12-31 00:00:00,All Iron Sports,https://img.a.transfermarkt.technology/portrait/header/874844-1724301713.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/lucas-villalba/profil/spieler/874844,BRA1,S. A. F. Botafogo,1500000.0,1500000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
875339,,João Neto,João Neto,2024,2462,joao-neto,Brazil,Livramento de Nossa Senhora,Brazil,2003-07-10 00:00:00,Centre-Forward,Attack,left,181.0,2026-12-31 00:00:00,Carlos Leite,https://img.a.transfermarkt.technology/portrait/header/875339-1698348881.jpg?lm=1,,,,https://www.transfermarkt.co.uk/joao-neto/profil/spieler/875339,BRA1,Fluminense Football Club,,,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
876739,Matheus,Cunha,Matheus Cunha,2025,609,matheus-cunha,Brazil,Tupi Paulista,Brazil,2001-05-24 00:00:00,Goalkeeper,Goalkeeper,right,193.0,2028-12-31 00:00:00,FJB Sports,https://img.a.transfermarkt.technology/portrait/header/876739-1725326716.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/matheus-cunha/profil/spieler/876739,BRA1,Cruzeiro Esporte Clube,3000000.0,3000000.0,609,ec-cruzeiro-belo-horizonte,Cruzeiro Esporte Clube,BRA1,,30,26.8,7,23.3,3,Estádio Governador Magalhães Pinto,61927,€-36.26m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ec-cruzeiro-belo-horizonte/startseite/verein/609
878037,,Gabriel Grando,Gabriel Grando,2025,210,gabriel-grando,Brazil,Chapecó,Brazil,2000-03-29 00:00:00,Goalkeeper,Goalkeeper,right,192.0,2029-12-31 00:00:00,MPX SPORTS,https://img.a.transfermarkt.technology/portrait/header/878037-1624899167.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/gabriel-grando/profil/spieler/878037,BRA1,Grêmio Foot-Ball Porto Alegrense,1500000.0,7000000.0,210,gremio-porto-alegre,Grêmio Foot-Ball Porto Alegrense,BRA1,,34,26.5,11,32.4,3,Arena do Grêmio,60540,€-6.38m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/gremio-porto-alegre/startseite/verein/210
879217,,Kaiki,Kaiki,2025,609,kaiki,Brazil,Betim,Brazil,2003-03-08 00:00:00,Left-Back,Defender,left,172.0,2027-12-31 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/879217-1678847563.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/kaiki/profil/spieler/879217,BRA1,Cruzeiro Esporte Clube,14000000.0,14000000.0,609,ec-cruzeiro-belo-horizonte,Cruzeiro Esporte Clube,BRA1,,30,26.8,7,23.3,3,Estádio Governador Magalhães Pinto,61927,€-36.26m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ec-cruzeiro-belo-horizonte/startseite/verein/609
880217,,Alix,Alix,2025,8793,alix,Brazil,Simões Filho,Brazil,1999-11-06 00:00:00,Centre-Back,Defender,right,195.0,2028-12-31 00:00:00,PGB SPORTS,https://img.a.transfermarkt.technology/portrait/header/880217-1720884505.jpg?lm=1,,,,https://www.transfermarkt.co.uk/alix/profil/spieler/880217,BRA1,Red Bull Bragantino,3000000.0,3000000.0,8793,red-bull-bragantino,Red Bull Bragantino,BRA1,,39,25.6,9,23.1,3,Estádio Municipal Cicero De Souza Marques,12000,+€10.50m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/red-bull-bragantino/startseite/verein/8793
881645,Ignacio,Sosa,Ignacio Sosa,2025,8793,ignacio-sosa,Uruguay,Montevideo,Uruguay,2003-08-31 00:00:00,Central Midfield,Midfield,right,175.0,2030-12-31 00:00:00,LEX SOCCER AGENCY,https://img.a.transfermarkt.technology/portrait/header/881645-1721247467.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/ignacio-sosa/profil/spieler/881645,BRA1,Red Bull Bragantino,5000000.0,5000000.0,8793,red-bull-bragantino,Red Bull Bragantino,BRA1,,39,25.6,9,23.1,3,Estádio Municipal Cicero De Souza Marques,12000,+€10.50m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/red-bull-bragantino/startseite/verein/8793
884069,,Gustavo Ramalho,Gustavo Ramalho,2024,2462,gustavo-ramalho,Brazil,Nanuque,Brazil,2002-09-16 00:00:00,Goalkeeper,Goalkeeper,left,203.0,2026-12-31 00:00:00,BLB SPORTS,https://img.a.transfermarkt.technology/portrait/header/884069-1759257973.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gustavo-ramalho/profil/spieler/884069,BRA1,Fluminense Football Club,,,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
884072,,Jeffinho,Jeffinho,2024,537,jeffinho,Brazil,Volta Redonda,Brazil,1999-12-30 00:00:00,Left Winger,Attack,right,176.0,2026-12-31 00:00:00,MSB Sports,https://img.a.transfermarkt.technology/portrait/header/884072-1668287183.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jeffinho/profil/spieler/884072,BRA1,S. A. F. Botafogo,5000000.0,8000000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
887801,,Nathan Mendes,Nathan Mendes,2025,2125,nathan-mendes,Brazil,Caçapava,Brazil,2002-08-19 00:00:00,Right-Back,Defender,right,182.0,2026-12-31 00:00:00,4ComM,https://img.a.transfermarkt.technology/portrait/header/887801-1662692466.jpg?lm=1,,,,https://www.transfermarkt.co.uk/nathan-mendes/profil/spieler/887801,BRA1,Esporte Clube Vitória,1500000.0,1500000.0,2125,esporte-clube-vitoria,Esporte Clube Vitória,BRA1,,39,28.3,7,17.9,0,Estádio Manoel Barradas,30793,+€1.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-vitoria/startseite/verein/2125
888493,Alejo,Veliz,Alejo Veliz,2025,10010,alejo-veliz,Argentina,Gödeken,Argentina,2003-09-19 00:00:00,Centre-Forward,Attack,right,186.0,2031-12-31 00:00:00,AFM Futbol,https://img.a.transfermarkt.technology/portrait/header/888493-1674736266.JPG?lm=1,10.0,3.0,,https://www.transfermarkt.co.uk/alejo-veliz/profil/spieler/888493,BRA1,Esporte Clube Bahia,4000000.0,11000000.0,10010,esporte-clube-bahia,Esporte Clube Bahia,BRA1,,32,26.6,9,28.1,3,Arena Fonte Nova,47364,+€8.14m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-bahia/startseite/verein/10010
891353,,Cuiabano,Cuiabano,2025,978,cuiabano,Brazil,Cuiabá,Brazil,2003-02-16 00:00:00,Left-Back,Defender,left,179.0,2026-12-31 00:00:00,Bertolucci Sports,https://img.a.transfermarkt.technology/portrait/header/891353-1723245970.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/cuiabano/profil/spieler/891353,BRA1,Club de Regatas Vasco da Gama,10000000.0,10000000.0,978,vasco-da-gama-rio-de-janeiro,Club de Regatas Vasco da Gama,BRA1,,32,26.1,10,31.3,5,Estádio São Januário,24584,+€23.85m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vasco-da-gama-rio-de-janeiro/startseite/verein/978
891672,Gustavo,Caballero,Gustavo Caballero,2025,221,gustavo-caballero,Paraguay,San Lorenzo,Paraguay,2001-09-21 00:00:00,Left Winger,Attack,right,189.0,2028-12-31 00:00:00,EagleEye,https://img.a.transfermarkt.technology/portrait/header/891672-1782800625.jpg?lm=1,4.0,1.0,,https://www.transfermarkt.co.uk/gustavo-caballero/profil/spieler/891672,BRA1,Santos Futebol Clube,,,221,fc-santos,Santos Futebol Clube,BRA1,,37,26.7,9,24.3,4,Estádio Urbano Caldeira,16068,+€7.21m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-santos/startseite/verein/221
892089,,Pablo Maia,Pablo Maia,2025,585,pablo-maia,Brazil,Brazópolis,Brazil,2002-01-10 00:00:00,Defensive Midfield,Midfield,right,178.0,2029-12-31 00:00:00,4ComM,https://img.a.transfermarkt.technology/portrait/header/892089-1709321103.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/pablo-maia/profil/spieler/892089,BRA1,São Paulo Futebol Clube,5000000.0,14000000.0,585,fc-sao-paulo,São Paulo Futebol Clube,BRA1,,42,26.4,9,21.4,3,MorumBIS,72039,+€24.69m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-sao-paulo/startseite/verein/585
892091,,Mandaca,Mandaca,2024,10492,mandaca,Brazil,João Pessoa,Brazil,2001-10-02 00:00:00,Central Midfield,Midfield,right,178.0,2026-12-31 00:00:00,Lucio Araújo ,https://img.a.transfermarkt.technology/portrait/header/892091-1660704111.jpg?lm=1,,,,https://www.transfermarkt.co.uk/mandaca/profil/spieler/892091,BRA1,Esporte Clube Juventude,,,10492,esporte-clube-juventude,Esporte Clube Juventude,BRA1,,29,28.3,3,10.3,0,Estádio Alfredo Jaconi,23726,+€1.13m,Roger Machado,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-juventude/startseite/verein/10492
